review,bigram,n,total
199,stand at,1,495
199,stated you,1,495
199,story as,1,495
199,story most,1,495
199,story telling,1,495
199,stuart opposite,1,495
199,subsequent encounters,1,495
199,take away,1,495
199,take glory,1,495
199,take in,1,495
199,take on,1,495
199,tea reader,1,495
199,telling to,1,495
199,than evident,1,495
199,than olivia,1,495
199,that a,1,495
199,that and,1,495
199,that film,1,495
199,that final,1,495
199,that hell,1,495
199,that history,1,495
199,that include,1,495
199,that of,1,495
199,that's hard,1,495
199,the arrogance,1,495
199,the attention,1,495
199,the best,1,495
199,the better,1,495
199,the character,1,495
199,the course,1,495
199,the discipline,1,495
199,the era,1,495
199,the first,1,495
199,the forties,1,495
199,the lead,1,495
199,the major's,1,495
199,the manner,1,495
199,the men,1,495
199,the military,1,495
199,the owl,1,495
199,the picture's,1,495
199,the practical,1,495
199,the premiere,1,495
199,the top,1,495
199,their story,1,495
199,them both,1,495
199,there's a,1,495
199,there's an,1,495
199,this board,1,495
199,this film,1,495
199,this military,1,495
199,though for,1,495
199,time custer's,1,495
199,time to,1,495
199,to do,1,495
199,to get,1,495
199,to go,1,495
199,to maintain,1,495
199,to note,1,495
199,to take,1,495
199,to that,1,495
199,to the,1,495
199,trail both,1,495
199,two hour,1,495
199,unresolved quandary,1,495
199,up as,1,495
199,ups of,1,495
199,us the,1,495
199,venture that,1,495
199,view earlier,1,495
199,vying for,1,495
199,war america,1,495
199,was entirely,1,495
199,was that,1,495
199,was the,1,495
199,were a,1,495
199,west point,1,495
199,when he,1,495
199,when it's,1,495
199,when you,1,495
199,which custer,1,495
199,which he,1,495
199,while in,1,495
199,who look,1,495
199,with arch,1,495
199,with errol,1,495
199,with libby,1,495
199,with purists,1,495
199,with that,1,495
199,with you,1,495
199,work of,1,495
199,year earlier,1,495
199,you consider,1,495
199,you keep,1,495
199,you look,1,495
199,you take,1,495
199,you when,1,495
199,your time,1,495
206,a beautiful,1,98
206,a bit,1,98
206,a joy,1,98
206,a new,1,98
206,a wonderful,1,98
206,affects his,1,98
206,allows fans,1,98
206,although i,1,98
206,an appreciation,1,98
206,and affects,1,98
206,and created,1,98
206,and the,1,98
206,and thorn,1,98
206,and tides,1,98
206,appreciation for,1,98
206,beautiful film,1,98
206,bit long,1,98
206,bringing goldsworthy's,1,98
206,build his,1,98
206,covered the,1,98
206,created a,1,98
206,describes how,1,98
206,develops an,1,98
206,did a,1,98
206,do feel,1,98
206,enjoy goldsworthy's,1,98
206,every stone,1,98
206,fans to,1,98
206,feel it,1,98
206,film covered,1,98
206,film makers,1,98
206,film that,1,98
206,flow of,1,98
206,for every,1,98
206,goldsworthy build,1,98
206,goldsworthy describes,1,98
206,goldsworthy's pieces,1,98
206,happy the,1,98
206,he uses,1,98
206,his pieces,1,98
206,how the,1,98
206,i do,1,98
206,i was,1,98
206,in motion,1,98
206,inspires and,1,98
206,it was,1,98
206,job of,1,98
206,joy to,1,98
206,leaf and,1,98
206,life and,1,98
206,life the,1,98
206,long the,1,98
206,majority of,1,98
206,makers did,1,98
206,motion watching,1,98
206,new way,1,98
206,no snowballs,1,98
206,of bringing,1,98
206,of goldsworthy's,1,98
206,of life,1,98
206,one develops,1,98
206,pieces no,1,98
206,pieces one,1,98
206,see his,1,98
206,snowballs i,1,98
206,stone leaf,1,98
206,that he,1,98
206,that was,1,98
206,the flow,1,98
206,the majority,1,98
206,the rivers,1,98
206,the tides,1,98
206,thorn that,1,98
206,tides allows,1,98
206,tides inspires,1,98
206,to enjoy,1,98
206,to life,1,98
206,to see,1,98
206,to watch,1,98
206,uses goldsworthy,1,98
206,was happy,1,98
206,watching goldsworthy,1,98
206,way to,1,98
206,wonderful job,1,98
206,work although,1,98
206,work in,1,98
206,work rivers,1,98
206,work to,1,98
219,99.9999 percent,1,428
219,a bank,1,428
219,a character,1,428
219,a decently,1,428
219,a decision,1,428
219,a desire,1,428
219,a dictionary,1,428
219,a glitch,1,428
219,a great,1,428
219,a native,1,428
219,a sequel,1,428
219,a small,1,428
219,a society's,1,428
219,a subliminal,1,428
219,a wheel,1,428
219,a word,1,428
219,accent present,1,428
219,acted likewise,1,428
219,acting and,1,428
219,acting russians,1,428
219,action figure,1,428
219,advice is,1,428
219,again by,1,428
219,almost indistinguishable,1,428
219,almost only,1,428
219,although calm,1,428
219,am sure,1,428
219,amaze a,1,428
219,an unusual,1,428
219,and are,1,428
219,and captivating,1,428
219,and emotionless,1,428
219,and enjoy,1,428
219,and everyone,1,428
219,and get,1,428
219,and ideas,1,428
219,and name,1,428
219,and the,1,428
219,and they,1,428
219,and watch,1,428
219,appear you,1,428
219,are almost,1,428
219,are left,1,428
219,are not,1,428
219,artificial safe,1,428
219,as it,1,428
219,as soon,1,428
219,at all,1,428
219,at least,1,428
219,authenticity of,1,428
219,awakening from,1,428
219,bank teller,1,428
219,beautiful nadia,1,428
219,because the,1,428
219,become his,1,428
219,becomes so,1,428
219,beloved wife,1,428
219,below the,1,428
219,ben chaplin,1,428
219,bet that,1,428
219,bravely different,1,428
219,buys her,1,428
219,by email,1,428
219,by johns,1,428
219,by playing,1,428
219,by the,1,428
219,calm and,1,428
219,can stage,1,428
219,captivating and,1,428
219,cassel kassovitz,1,428
219,certainly are,1,428
219,chaplin leads,1,428
219,character of,1,428
219,character quite,1,428
219,clerk into,1,428
219,club were,1,428
219,comes out,1,428
219,communication process,1,428
219,cultural background,1,428
219,decently paid,1,428
219,decently thinking,1,428
219,decision making,1,428
219,desire to,1,428
219,dialogues however,1,428
219,dictionary to,1,428
219,die for,1,428
219,different from,1,428
219,different movie,1,428
219,does not,1,428
219,done to,1,428
219,due to,1,428
219,else for,1,428
219,email from,1,428
219,emotionless on,1,428
219,end john,1,428
219,end titles,1,428
219,english town,1,428
219,enjoy to,1,428
219,enough to,1,428
219,enters his,1,428
219,everyone else,1,428
219,fast and,1,428
219,feel that,1,428
219,feeling clerk,1,428
219,fight club,1,428
219,figure giving,1,428
219,film immediately,1,428
219,film is,1,428
219,floyd sings,1,428
219,for nadia,1,428
219,for the,1,428
219,for this,1,428
219,from russia,1,428
219,full refund,1,428
219,get the,1,428
219,get this,1,428
219,girl to,1,428
219,giving the,1,428
219,glitch turns,1,428
219,go out,1,428
219,gorgeous wild,1,428
219,great acting,1,428
219,great movie,1,428
219,great story,1,428
219,great team,1,428
219,guy john,1,428
219,happens henceforth,1,428
219,hard work,1,428
219,has an,1,428
219,have probably,1,428
219,having met,1,428
219,he buys,1,428
219,henceforth in,1,428
219,her a,1,428
219,her at,1,428
219,her talent,1,428
219,his beloved,1,428
219,his mediocre,1,428
219,his slumber,1,428
219,however a,1,428
219,however slight,1,428
219,i am,1,428
219,i bet,1,428
219,idea of,1,428
219,ideas below,1,428
219,immediately and,1,428
219,in beautiful,1,428
219,in their,1,428
219,indistinguishable from,1,428
219,instead of,1,428
219,interested in,1,428
219,into a,1,428
219,irrelevant to,1,428
219,is fast,1,428
219,is irrelevant,1,428
219,is to,1,428
219,it and,1,428
219,it comes,1,428
219,it has,1,428
219,it up,1,428
219,it wakes,1,428
219,it whereever,1,428
219,john becomes,1,428
219,john ben,1,428
219,john from,1,428
219,john was,1,428
219,johns language,1,428
219,johns plan,1,428
219,kassovitz make,1,428
219,keen to,1,428
219,kidman cassel,1,428
219,kidman ordered,1,428
219,kidman proves,1,428
219,language although,1,428
219,leads his,1,428
219,least from,1,428
219,left with,1,428
219,life slumber,1,428
219,life to,1,428
219,life which,1,428
219,like it,1,428
219,like the,1,428
219,location whatever,1,428
219,machine i,1,428
219,machine of,1,428
219,machine the,1,428
219,main male,1,428
219,making decently,1,428
219,male character,1,428
219,matching service,1,428
219,me up,1,428
219,mediocre safe,1,428
219,members of,1,428
219,message you,1,428
219,met her,1,428
219,middle of,1,428
219,movie from,1,428
219,movie please,1,428
219,movie really,1,428
219,my advice,1,428
219,nadia does,1,428
219,nadia nicole,1,428
219,nadia that,1,428
219,name the,1,428
219,native russian,1,428
219,not having,1,428
219,not ready,1,428
219,not speak,1,428
219,of it,1,428
219,of johns,1,428
219,of this,1,428
219,of using,1,428
219,of which,1,428
219,off with,1,428
219,on the,1,428
219,on their,1,428
219,once again,1,428
219,only due,1,428
219,ordered by,1,428
219,out and,1,428
219,outside john,1,428
219,pace of,1,428
219,paid safe,1,428
219,percent of,1,428
219,pink floyd,1,428
219,place is,1,428
219,plan however,1,428
219,playing a,1,428
219,please make,1,428
219,plot and,1,428
219,plot great,1,428
219,plot really,1,428
219,policy of,1,428
219,poor john,1,428
219,potential viewers,1,428
219,present in,1,428
219,previous roles,1,428
219,probably acted,1,428
219,proves her,1,428
219,provincial english,1,428
219,quit and,1,428
219,quit watching,1,428
219,quite different,1,428
219,rather feel,1,428
219,rather off,1,428
219,ready to,1,428
219,real thing,1,428
219,really shakes,1,428
219,really woke,1,428
219,refund policy,1,428
219,right nicole,1,428
219,roles at,1,428
219,routine life,1,428
219,rude awakening,1,428
219,russia enters,1,428
219,russian by,1,428
219,russian dialogues,1,428
219,russians and,1,428
219,safe feeling,1,428
219,safe life,1,428
219,safe routine,1,428
219,see the,1,428
219,sequel and,1,428
219,sequel as,1,428
219,service he,1,428
219,shakes poor,1,428
219,sings welcome,1,428
219,slight accent,1,428
219,slight enough,1,428
219,slumber of,1,428
219,small provincial,1,428
219,so interested,1,428
219,so keen,1,428
219,society's machine,1,428
219,soon as,1,428
219,sophia on,1,428
219,sound right,1,428
219,speak a,1,428
219,stage it,1,428
219,start the,1,428
219,story and,1,428
219,stunningly gorgeous,1,428
219,subliminal message,1,428
219,sum it,1,428
219,sure of,1,428
219,surface like,1,428
219,talent once,1,428
219,team acting,1,428
219,teller in,1,428
219,than not,1,428
219,thank you,1,428
219,that in,1,428
219,that instead,1,428
219,that you're,1,428
219,the 99.9999,1,428
219,the artificial,1,428
219,the authenticity,1,428
219,the communication,1,428
219,the cultural,1,428
219,the fight,1,428
219,the film,1,428
219,the full,1,428
219,the great,1,428
219,the hard,1,428
219,the idea,1,428
219,the life,1,428
219,the location,1,428
219,the main,1,428
219,the matching,1,428
219,the middle,1,428
219,the outside,1,428
219,the pace,1,428
219,the place,1,428
219,the potential,1,428
219,the previous,1,428
219,the real,1,428
219,the rude,1,428
219,the sequel,1,428
219,the slight,1,428
219,the stunningly,1,428
219,the surface,1,428
219,the unknown,1,428
219,the viewer,1,428
219,the words,1,428
219,their russian,1,428
219,their way,1,428
219,they are,1,428
219,thing almost,1,428
219,thinking action,1,428
219,this bravely,1,428
219,this film,1,428
219,this great,1,428
219,this guy,1,428
219,this movie,1,428
219,titles appear,1,428
219,to amaze,1,428
219,to become,1,428
219,to die,1,428
219,to get,1,428
219,to go,1,428
219,to see,1,428
219,to start,1,428
219,to sum,1,428
219,town until,1,428
219,turns up,1,428
219,unknown than,1,428
219,until the,1,428
219,unusual plot,1,428
219,up it,1,428
219,up like,1,428
219,up nadia,1,428
219,up the,1,428
219,using the,1,428
219,viewer a,1,428
219,viewers i,1,428
219,wakes up,1,428
219,was rather,1,428
219,watch it,1,428
219,watching when,1,428
219,way to,1,428
219,welcome to,1,428
219,were so,1,428
219,what happens,1,428
219,whatever because,1,428
219,wheel in,1,428
219,when the,1,428
219,whereever and,1,428
219,which members,1,428
219,which pink,1,428
219,wife by,1,428
219,wild girl,1,428
219,with a,1,428
219,with sophia,1,428
219,woke me,1,428
219,word of,1,428
219,words sound,1,428
219,work done,1,428
219,would have,1,428
219,writers for,1,428
219,you can,1,428
219,you certainly,1,428
219,you rather,1,428
219,you would,1,428
219,you writers,1,428
219,you're in,1,428
220,a bag,1,159
220,a birdcage,1,159
220,a bright,1,159
220,a healthy,1,159
220,a litterbox,1,159
220,actor would,1,159
220,after all,1,159
220,again the,1,159
220,aliases there,1,159
220,all it,1,159
220,any screenplay,1,159
220,any young,1,159
220,as at,1,159
220,aspiring film,1,159
220,at least,1,159
220,bad after,1,159
220,bad do,1,159
220,bag of,1,159
220,been better,1,159
220,being in,1,159
220,better to,1,159
220,birdcage should,1,159
220,boa vs,1,159
220,bright side,1,159
220,bring you,1,159
220,can eat,1,159
220,can get,1,159
220,chips then,1,159
220,claymation as,1,159
220,credit for,1,159
220,director has,1,159
220,do not,1,159
220,do this,1,159
220,eat your,1,159
220,ed wood,1,159
220,enabling you,1,159
220,fact that,1,159
220,film it,1,159
220,film maker,1,159
220,for being,1,159
220,get someone,1,159
220,give any,1,159
220,had to,1,159
220,has so,1,159
220,have a,1,159
220,have been,1,159
220,have had,1,159
220,have thought,1,159
220,healthy stash,1,159
220,hope any,1,159
220,if you,1,159
220,in claymation,1,159
220,in that,1,159
220,in this,1,159
220,is a,1,159
220,is understandable,1,159
220,it is,1,159
220,it probably,1,159
220,least that,1,159
220,line a,1,159
220,litterbox or,1,159
220,made me,1,159
220,made should,1,159
220,make your,1,159
220,maker hope,1,159
220,many aliases,1,159
220,me realize,1,159
220,might have,1,159
220,movie made,1,159
220,movie unless,1,159
220,movie was,1,159
220,no actor,1,159
220,not seem,1,159
220,not that,1,159
220,not watch,1,159
220,now not,1,159
220,of chips,1,159
220,of the,1,159
220,of tylenol,1,159
220,of using,1,159
220,or a,1,159
220,or rolaids,1,159
220,out of,1,159
220,probably would,1,159
220,python was,1,159
220,realize that,1,159
220,rides again,1,159
220,rolaids watching,1,159
220,screenplay you,1,159
220,seem that,1,159
220,set's cocoon,1,159
220,should give,1,159
220,should now,1,159
220,side to,1,159
220,so many,1,159
220,someone to,1,159
220,stash of,1,159
220,surrounds it,1,159
220,surrounds you,1,159
220,take credit,1,159
220,that boa,1,159
220,that if,1,159
220,that this,1,159
220,that way,1,159
220,the cocoon,1,159
220,the fact,1,159
220,then you,1,159
220,there is,1,159
220,this director,1,159
220,this film,1,159
220,thought of,1,159
220,to bring,1,159
220,to do,1,159
220,to take,1,159
220,to watching,1,159
220,toward your,1,159
220,tv set's,1,159
220,tylenol or,1,159
220,understandable why,1,159
220,unless you,1,159
220,using to,1,159
220,vs python,1,159
220,was made,1,159
220,was not,1,159
220,watch this,1,159
220,way no,1,159
220,way out,1,159
220,why this,1,159
220,wood rides,1,159
220,you a,1,159
220,you enabling,1,159
220,you have,1,159
220,you might,1,159
220,you to,1,159
220,your toward,1,159
220,your tv,1,159
220,your way,1,159
227,a car,1,297
227,a devilish,1,297
227,a girl,1,297
227,a mixture,1,297
227,a puppet,1,297
227,a slow,1,297
227,a stuffed,1,297
227,a terrible,1,297
227,a toy,1,297
227,able to,1,297
227,accomplished through,1,297
227,action with,1,297
227,addition of,1,297
227,after becoming,1,297
227,after falling,1,297
227,all over,1,297
227,and a,1,297
227,and cries,1,297
227,and fresh,1,297
227,and newspaper,1,297
227,and pans,1,297
227,and people's,1,297
227,and rocking,1,297
227,and scary,1,297
227,and she,1,297
227,and starewicz's,1,297
227,and strangest,1,297
227,animated by,1,297
227,animation makes,1,297
227,are accomplished,1,297
227,are frightening,1,297
227,as a,1,297
227,at night,1,297
227,audience making,1,297
227,back of,1,297
227,back to,1,297
227,be sold,1,297
227,becoming animated,1,297
227,been a,1,297
227,before might,1,297
227,best examples,1,297
227,birds lay,1,297
227,bizarre and,1,297
227,but at,1,297
227,by as,1,297
227,by the,1,297
227,car on,1,297
227,cat the,1,297
227,characters come,1,297
227,characters in,1,297
227,characters with,1,297
227,chicks characters,1,297
227,club scene,1,297
227,come flying,1,297
227,come to,1,297
227,comes enters,1,297
227,comes upon,1,297
227,concrete sidewalk,1,297
227,contributions to,1,297
227,costly and,1,297
227,cries of,1,297
227,dead birds,1,297
227,death the,1,297
227,demands of,1,297
227,devil's club,1,297
227,devilish nightclub,1,297
227,dog comes,1,297
227,dog gets,1,297
227,dog in,1,297
227,due to,1,297
227,editing technique,1,297
227,editing to,1,297
227,eggs which,1,297
227,enters a,1,297
227,examples of,1,297
227,fact that,1,297
227,falling out,1,297
227,features new,1,297
227,featuring many,1,297
227,feet walking,1,297
227,film are,1,297
227,film making,1,297
227,film one,1,297
227,films follows,1,297
227,films the,1,297
227,flying in,1,297
227,follows a,1,297
227,for a,1,297
227,for an,1,297
